,site,sales,period_of_day,headcount
128,site3,252.06918181220408,evening,3.0
129,site3,162.14212871114268,evening,2.0
130,site3,177.82457753925502,evening,2.0
131,site3,251.90081077429627,evening,3.0
132,site3,166.75297360755096,evening,2.0
133,site3,180.18321337011804,evening,2.0
134,site3,141.4628540147237,evening,2.0
135,site3,212.2322719365682,evening,2.0
136,site3,247.70359323973102,evening,3.0
137,site3,293.53218134288574,evening,3.0
138,site3,321.6876982565479,evening,3.0
139,site3,246.4535266140869,evening,2.0
140,site3,240.1593306463085,evening,2.0
141,site3,288.0315616782376,evening,3.0
142,site3,159.87040080088093,evening,2.0
143,site3,245.77498282302625,evening,2.0
144,site3,223.19189552422395,evening,2.0
145,site3,197.8682223520983,evening,2.0
146,site3,317.2624620704987,evening,3.0
147,site3,225.85502813625692,evening,2.0
148,site3,149.79240220555255,evening,2.0
149,site3,176.75130504710546,evening,2.0
150,site3,283.75490653054067,evening,3.0
151,site3,209.95242631221112,evening,2.0
152,site3,261.1125013549021,evening,3.0
153,site3,220.98618222963051,evening,2.0
154,site3,367.03980476910607,evening,4.0
155,site3,408.5658202787257,evening,5.0
156,site3,206.30977025074174,evening,3.0
157,site3,123.84746299366299,evening,2.0
158,site3,201.2532779778594,evening,2.0
159,site3,145.3412687988323,evening,2.0
160,site3,308.71941154927543,evening,4.0
161,site3,265.07516312584465,evening,3.0
162,site3,126.58781719796221,evening,2.0
163,site3,146.79230875671695,evening,2.0
164,site3,188.27327080056224,evening,2.0
165,site3,281.7492009119491,evening,3.0
166,site3,211.10996910300642,evening,2.0
167,site3,309.5476183211714,evening,3.0
168,site3,372.25348098740454,evening,4.0
169,site3,209.73967350828048,evening,2.0
170,site3,238.33145725870713,evening,2.0
171,site3,305.10552799076453,evening,3.0
172,site3,166.88526314587898,evening,2.0
173,site3,175.5919367110133,evening,2.0
174,site3,339.85514238275624,evening,4.0
175,site3,241.37696819627348,evening,2.0
176,site3,202.5731526635474,evening,2.0
177,site3,307.5010898490601,evening,4.0
178,site3,175.99604516975728,evening,2.0
179,site3,260.6190062287917,evening,3.0
180,site3,339.65926123307304,evening,3.0
181,site3,131.5015137302916,evening,2.0
182,site3,261.64951765357466,evening,3.0
183,site3,136.46030524172937,evening,2.0
184,site3,181.6187864010484,evening,2.0
185,site3,205.5448610247829,evening,2.0
186,site3,237.56290072518044,evening,2.0
187,site3,249.37246642922713,evening,3.0
188,site3,286.02009641665416,evening,3.0
189,site3,188.6788715058301,evening,2.0
190,site3,241.2583623520461,evening,2.0
191,site3,310.96683906410135,evening,3.0
192,site3,259.36648710719913,evening,3.0
193,site3,307.9669485755691,evening,4.0
194,site3,340.477113522201,evening,3.0
195,site3,167.81371998807754,evening,2.0
196,site3,269.32192567982685,evening,3.0
197,site3,232.69918542731992,evening,2.0
198,site3,345.46913811861214,evening,4.0
199,site3,337.3622238150315,evening,4.0
200,site3,226.73450176010957,evening,2.0
201,site3,299.85700870073293,evening,3.0
202,site3,134.8114802902318,evening,2.0
203,site3,325.22634785351545,evening,3.0
204,site3,322.2269651541991,evening,4.0
205,site3,247.01541247616453,evening,2.0
206,site3,167.22776774944197,evening,2.0
207,site3,270.68371378684793,evening,3.0
208,site3,274.2611262169741,evening,3.0
209,site3,287.2432425157216,evening,3.0
210,site3,284.39559808546,evening,3.0
211,site3,196.36437903984734,evening,2.0
212,site3,268.22466814891135,evening,3.0
213,site3,117.24582903223143,evening,2.0
214,site3,338.97182183683447,evening,3.0
215,site3,201.94610702589804,evening,2.0
216,site3,169.56547921250706,evening,2.0
217,site3,88.4260584381347,evening,2.0
218,site3,243.64130282112987,evening,2.0
219,site3,208.2751179486479,evening,2.0
220,site3,334.9145343065278,evening,4.0
221,site3,342.8492626827199,evening,4.0
222,site3,222.4312634155403,evening,2.0
223,site3,368.1256944753766,evening,4.0
224,site3,181.71768469158252,evening,2.0
225,site3,318.53318854425015,evening,3.0
226,site3,292.3588684985284,evening,3.0
227,site3,268.0130191626555,evening,3.0
228,site3,192.3627369160047,evening,2.0
229,site3,222.4103602310009,evening,2.0
230,site3,292.0905567192365,evening,3.0
231,site3,275.00949390928815,evening,3.0
232,site3,226.977419881661,evening,2.0
233,site3,271.5464863714036,evening,3.0
234,site3,279.8660381580106,evening,3.0
235,site3,289.23377941909763,evening,3.0
236,site3,255.43206463152836,evening,3.0
237,site3,259.2500923878844,evening,3.0
238,site3,258.92871121943733,evening,3.0
239,site3,218.6720644894881,evening,2.0
240,site3,206.60983716509122,evening,2.0
241,site3,97.96226571052335,evening,2.0
242,site3,290.5903356557131,evening,3.0
243,site3,206.99112622606418,evening,2.0
244,site3,182.48652668101374,evening,2.0
245,site3,168.49092446738726,evening,2.0
246,site3,153.87544640099316,evening,2.0
247,site3,315.1344605748286,evening,3.0
248,site3,154.38930399154015,evening,2.0
249,site3,279.5228726754082,evening,3.0
250,site3,195.47745083591366,evening,2.0
251,site3,158.81482379893083,evening,2.0
252,site3,149.99537773417833,evening,2.0
253,site3,340.6342281995195,evening,3.0
254,site3,226.72942631331588,evening,2.0
255,site3,186.61068397891484,evening,2.0
256,site3,239.0998267773673,evening,2.0
257,site3,216.72426636046688,evening,2.0
258,site3,225.93081731275257,evening,2.0
259,site3,158.7476422655339,evening,2.0
260,site3,181.91773383042977,evening,2.0
261,site3,189.2985613753052,evening,2.0
262,site3,179.23896655397135,evening,2.0
263,site3,331.84377468311254,evening,4.0
264,site3,195.06444353997426,evening,2.0
265,site3,306.0717052599082,evening,3.0
266,site3,149.50499718302967,evening,2.0
267,site3,286.09075489589605,evening,3.0
268,site3,313.75678224772395,evening,3.0
269,site3,235.7138539687997,evening,2.0
270,site3,346.18709574951464,evening,4.0
271,site3,179.67648333530215,evening,2.0
272,site3,215.47116666405847,evening,2.0
273,site3,111.12717960501735,evening,2.0
274,site3,319.22906073669213,evening,3.0
275,site3,270.2860865904666,evening,3.0
276,site3,277.34166833645924,evening,3.0
277,site3,306.8853604380437,evening,3.0
278,site3,216.96050089148792,evening,2.0
279,site3,84.73081330490555,evening,2.0
280,site3,321.7080274671913,evening,4.0
281,site3,312.0649496902954,evening,3.0
282,site3,212.3053536046401,evening,2.0
283,site3,311.2688912561666,evening,3.0
284,site3,137.36445247421443,evening,2.0
285,site3,232.13200847981483,evening,2.0
286,site3,287.83198994507035,evening,3.0
287,site3,329.91784176626857,evening,4.0
288,site3,173.20373055157728,evening,2.0
289,site3,172.07017273443734,evening,2.0
290,site3,159.34882934380923,evening,2.0
291,site3,220.8193858563254,evening,2.0
292,site3,215.34980976681547,evening,2.0
293,site3,288.88538086606303,evening,3.0
294,site3,275.88819680443936,evening,3.0
295,site3,252.2728617529741,evening,3.0
296,site3,249.18775391677232,evening,3.0
297,site3,267.9956336395799,evening,3.0
298,site3,229.74198536402682,evening,2.0
299,site3,344.3269966445923,evening,3.0
300,site3,176.37192644609922,evening,2.0
301,site3,260.9280297502895,evening,3.0
302,site3,232.580335581396,evening,2.0
303,site3,183.34683818371428,evening,2.0
304,site3,205.85562238226487,evening,2.0
305,site3,125.08885560115964,evening,2.0
306,site3,184.5394568426442,evening,2.0
307,site3,254.78772783226952,evening,3.0
308,site3,341.9556053297322,evening,3.0
309,site3,244.00310017992118,evening,2.0
310,site3,319.73443290419476,evening,2.0
311,site3,287.9325997282423,evening,3.0
312,site3,300.5568925968805,evening,3.0
313,site3,130.00643850931706,evening,2.0
314,site3,326.51755111278374,evening,3.0
315,site3,248.81862514097844,evening,3.0
316,site3,249.1649539466209,evening,3.0
317,site3,338.53875485834055,evening,3.0
318,site3,270.3573861741008,evening,3.0
319,site3,381.8121485977856,evening,3.0
320,site3,250.47417559809222,evening,3.0
321,site3,97.87182946313905,evening,2.0
322,site3,184.86454335384622,evening,2.0
323,site3,300.0328687067748,evening,3.0
324,site3,169.24051744704934,evening,2.0
325,site3,103.63362972094154,evening,2.0
326,site3,345.5269892008168,evening,3.0
327,site3,364.14555679244654,evening,4.0
328,site3,236.12146279251567,evening,2.0
329,site3,214.2880286212882,evening,2.0
330,site3,234.07388661494045,evening,2.0
331,site3,242.45802063056598,evening,2.0
332,site3,283.35506788829315,evening,3.0
333,site3,256.1198581275101,evening,3.0
334,site3,311.58862879543136,evening,3.0
335,site3,164.84692661979983,evening,2.0
336,site3,248.37331037928982,evening,3.0
337,site3,333.5438906003242,evening,3.0
338,site3,308.0642169133553,evening,3.0
339,site3,205.20151708314052,evening,2.0
340,site3,213.23643464868758,evening,2.0
341,site3,298.0292331001409,evening,3.0
342,site3,291.68834021136956,evening,3.0
343,site3,161.83780887143988,evening,2.0
344,site3,277.04502053314866,evening,3.0
345,site3,348.03825946995687,evening,4.0
346,site3,266.0191622792407,evening,3.0
347,site3,269.4283061890672,evening,3.0
348,site3,279.3500676912719,evening,3.0
349,site3,217.22254043930377,evening,2.0
350,site3,212.07220659945375,evening,2.0
351,site3,228.0502870521338,evening,2.0
352,site3,261.355221312582,evening,3.0
353,site3,311.2751711794705,evening,4.0
354,site3,94.88706901859373,evening,2.0
355,site3,319.48774126309866,evening,3.0
356,site3,336.0640201552984,evening,3.0
357,site3,166.27213053965124,evening,2.0
358,site3,315.7923646222772,evening,3.0
359,site3,261.5694850371161,evening,3.0
360,site3,328.8807849276058,evening,4.0
361,site3,359.71242961159135,evening,4.0
362,site3,346.77494556067956,evening,3.0
363,site3,298.3821522511552,evening,3.0
364,site3,189.77639484955057,evening,2.0
365,site3,215.14121189923355,evening,2.0
366,site3,210.80422483671313,evening,2.0
367,site3,189.54268116463044,evening,2.0
368,site3,266.5535003012021,evening,3.0
369,site3,272.1311010789354,evening,3.0
370,site3,152.79105743548038,evening,2.0
371,site3,284.25954187492994,evening,3.0
372,site3,194.3297383065558,evening,2.0
373,site3,243.44679414844273,evening,2.0
374,site3,176.2714030090861,evening,2.0
375,site3,330.0042446016321,evening,4.0
376,site3,213.00013406465442,evening,2.0
377,site3,365.13918006416714,evening,4.0
378,site3,152.09536945019414,evening,2.0
379,site3,151.0653318003499,evening,2.0
380,site3,277.22299282304823,evening,3.0
381,site3,260.03251583632533,evening,3.0
382,site3,232.67133719500637,evening,2.0
383,site3,153.89114676224784,evening,2.0
384,site3,342.2313453204333,evening,3.0
385,site3,207.51249664164774,evening,2.0
386,site3,226.38587002253462,evening,2.0
387,site3,267.2901764007755,evening,3.0
388,site3,197.11992622657178,evening,2.0
389,site3,190.60703711494773,evening,2.0
390,site3,229.79656045827278,evening,2.0
391,site3,256.7937997152297,evening,3.0
392,site3,164.89774188552815,evening,2.0
393,site3,187.37838541551636,evening,2.0
394,site3,267.8272530959643,evening,3.0
395,site3,152.76306409543352,evening,2.0
396,site3,335.09726156962955,evening,3.0
397,site3,164.21740456077183,evening,2.0
398,site3,236.1290045736049,evening,2.0
399,site3,337.7715122033316,evening,3.0
400,site3,248.73576658707924,evening,3.0
401,site3,309.66277749899797,evening,4.0
402,site3,139.4832820996066,evening,2.0
403,site3,223.77704496183543,evening,2.0
404,site3,300.95721734960495,evening,3.0
405,site3,222.62058056767214,evening,2.0
406,site3,242.31321246931086,evening,2.0
407,site3,307.2263990568381,evening,3.0
408,site3,166.22208939909515,evening,2.0
409,site3,318.44542326557007,evening,3.0
410,site3,203.81315315599068,evening,2.0
411,site3,221.14198590406033,evening,2.0
412,site3,155.09930274414018,evening,2.0
413,site3,318.32045897536125,evening,3.0
414,site3,321.00297716891896,evening,3.0
415,site3,209.04185501479714,evening,2.0
416,site3,153.21222550105017,evening,2.0
417,site3,216.26380489939146,evening,2.0
418,site3,262.2609832450589,evening,3.0
419,site3,346.3081602422387,evening,3.0
420,site3,211.14774769848393,evening,2.0
421,site3,393.8288951162966,evening,4.0
422,site3,230.64461666121963,evening,2.0
423,site3,330.181712226454,evening,3.0
424,site3,275.1291183692701,evening,3.0
425,site3,208.48022594499082,evening,2.0
426,site3,238.73945356336188,evening,2.0
427,site3,384.9612201087068,evening,4.0
428,site3,256.1744115644364,evening,3.0
429,site3,246.09526162449342,evening,2.0
430,site3,226.78431606865553,evening,2.0
431,site3,248.08529059924743,evening,3.0
432,site3,284.52225482575125,evening,3.0
433,site3,187.82616353310186,evening,2.0
434,site3,199.5482289020042,evening,2.0
435,site3,256.78048200071305,evening,3.0
436,site3,204.9639380429732,evening,2.0
437,site3,258.15635865147294,evening,3.0
438,site3,126.9177384924867,evening,2.0
439,site3,247.27899811414443,evening,2.0
440,site3,237.27826093068728,evening,2.0
441,site3,229.18325110428887,evening,2.0
442,site3,305.79384633669406,evening,4.0
443,site3,220.620900924949,evening,2.0
444,site3,311.3585024337253,evening,3.0
445,site3,179.20140374299845,evening,2.0
446,site3,294.7644351317956,evening,3.0
447,site3,336.1275095934568,evening,4.0
448,site3,248.83156831021887,evening,3.0
449,site3,207.2019357850865,evening,2.0
450,site3,287.32681718015857,evening,3.0
451,site3,331.9755363312851,evening,4.0
452,site3,84.54694904684936,evening,2.0
453,site3,221.5921373171127,evening,2.0
454,site3,221.17907865974863,evening,2.0
455,site3,102.47192382632508,evening,2.0
456,site3,182.642622896812,evening,2.0
457,site3,219.794103040289,evening,2.0
458,site3,224.49206740610413,evening,2.0
459,site3,320.46189138295233,evening,4.0
460,site3,252.38526973360928,evening,3.0
461,site3,331.24652131800235,evening,3.0
462,site3,314.7738652752158,evening,4.0
463,site3,323.66913189411264,evening,3.0
464,site3,133.35030774856264,evening,2.0
465,site3,48.46539029626018,evening,2.0
466,site3,231.453021673726,evening,2.0
467,site3,109.25061712131881,evening,2.0
468,site3,310.04064069928927,evening,3.0
469,site3,297.7909723080901,evening,3.0
470,site3,83.71575664786573,evening,2.0
471,site3,321.44649848594435,evening,3.0
472,site3,205.59843683449654,evening,2.0
473,site3,254.7421139333105,evening,3.0
474,site3,292.4149815080874,evening,3.0
475,site3,198.6915620744973,evening,2.0
476,site3,181.53311504099014,evening,2.0
477,site3,190.05384257696318,evening,2.0
478,site3,107.77050744104073,evening,2.0
479,site3,71.4599198827417,evening,2.0
480,site3,190.68646763437548,evening,2.0
481,site3,325.01314522377584,evening,4.0
482,site3,192.88171154539975,evening,2.0
483,site3,222.57431044895776,evening,2.0
484,site3,271.6690036351327,evening,3.0
485,site3,307.72104838686073,evening,3.0
486,site3,309.9349311665918,evening,3.0
487,site3,192.5339083303408,evening,2.0
488,site3,389.0254119334549,evening,4.0
489,site3,159.09038917204703,evening,2.0
490,site3,206.47974307819953,evening,2.0
491,site3,244.65892805079775,evening,2.0
492,site3,208.95718894618918,evening,2.0
493,site3,321.9532572737526,evening,3.0
494,site3,213.54580899581225,evening,2.0
495,site3,223.11585376564682,evening,2.0
496,site3,134.52411655990142,evening,2.0
497,site3,338.2014064931051,evening,3.0
498,site3,82.33194110456108,evening,2.0
499,site3,87.57166986116641,evening,2.0
500,site3,264.4663891491051,evening,3.0
501,site3,248.57873679019616,evening,3.0
502,site3,347.4077385920415,evening,4.0
503,site3,329.59454052167126,evening,4.0
504,site3,318.3373012477772,evening,3.0
505,site3,380.8152357247944,evening,4.0
506,site3,310.08552861602175,evening,3.0
507,site3,111.24438400523258,evening,2.0
508,site3,246.73637806790325,evening,2.0
509,site3,261.30555361164284,evening,3.0
510,site3,249.6207063388371,evening,3.0
511,site3,336.6224445142401,evening,3.0
512,site3,240.72805019929862,evening,2.0
513,site3,394.3362405926511,evening,4.0
514,site3,328.5221028009232,evening,4.0
515,site3,187.88685106170556,evening,2.0
516,site3,209.75473145950664,evening,2.0
517,site3,272.157937910182,evening,3.0
518,site3,156.73778530412824,evening,2.0
519,site3,219.66160121517922,evening,2.0
520,site3,327.8435508834958,evening,4.0
521,site3,332.73222079077686,evening,3.0
522,site3,277.30095508511056,evening,3.0
523,site3,310.12159561785637,evening,3.0
524,site3,408.68024585855585,evening,5.0
525,site3,333.90667540603215,evening,3.0
526,site3,179.60701178634267,evening,2.0
527,site3,327.2769960578743,evening,3.0
528,site3,250.1523512205551,evening,3.0
529,site3,278.33270526066104,evening,3.0
530,site3,446.23332055118175,evening,5.0
531,site3,248.42511782827543,evening,3.0
532,site3,345.46127719020217,evening,3.0
533,site3,249.58053465204586,evening,3.0
534,site3,259.5416410896306,evening,3.0
535,site3,246.66836905602892,evening,2.0
536,site3,266.66141351831385,evening,3.0
537,site3,327.9171575015482,evening,3.0
538,site3,237.81486052922736,evening,2.0
539,site3,217.12315387333277,evening,2.0
540,site3,191.61816694835485,evening,2.0
